City,Area,Building_Type,Energy_Consumption_Per_SqM,Water_Usage_Per_Building,Waste_Recycled_Percentage,Occupancy_Rate,Smart_Devices_Count,Maintenance_Resolution_Time,Number_of_Residents,Electricity_Bill,Energy_Consumption_Category,Water_Usage_Category,Smart_Devices_Category,Maintenance_Time_Category,Cluster
Bangalore,Hebbal,Industrial,0.33506581700000004,0.6382221292307692,0.18753841091620413,0.7655325757297495,0.47368421052631576,0.06167422749652893,0.3179074446680081,0.3147854612950943,Medium,High,Moderate,Medium,1
Bangalore,Hebbal,Commercial,0.502772999,0.7574325907692308,0.6171242923583954,0.9340104439085584,0.05263157894736842,0.19215376351690455,0.6901408450704226,0.463497586844345,High,High,Few,Medium,1
Bangalore,Koramangala,Institutional,0.0,0.3990634471538461,0.8834958848055626,0.7882077166995818,0.0,0.003017375637917763,0.545271629778672,0.7667195718693826,Low,Medium,Few,Fast,0
Bangalore,Hebbal,Industrial,0.0,0.12637734630769226,0.17400088932905136,0.2591728382325268,0.3157894736842105,0.009397686811591366,0.29577464788732394,0.38419719846220574,Low,Low,Moderate,Fast,0
Bangalore,Whitefield,Commercial,1.0,0.03005789246153845,0.18293428123799665,0.508821844351918,0.3157894736842105,0.02913954707417933,0.0744466800804829,0.4646219793603639,High,Low,Moderate,Fast,2
Bangalore,HSR Layout,Residential,1.0,0.0,0.48649641000101673,0.8049864401057307,0.05263157894736842,0.025071804732154465,0.22132796780684105,0.5479577199103385,High,Low,Few,Fast,2
Bangalore,Yelahanka,Industrial,0.30942090999999994,0.12486816299999998,0.10262955492468799,0.7130855256740204,0.10526315789473684,0.029511213343519457,0.028169014084507046,0.3419510917628763,Medium,Low,Few,Fast,0
Bangalore,HSR Layout,Industrial,0.0,0.6606921123076923,0.5767332435905508,0.8737987063170809,0.05263157894736842,0.011953587068749189,0.15492957746478872,0.5327306085600345,Low,High,Few,Fast,1
Bangalore,Jayanagar,Commercial,0.0,0.9999999999999999,0.22782899157584668,0.7672982325891089,0.47368421052631576,0.008271683546993952,0.15090543259557343,0.409875771477026,Low,High,Moderate,Fast,1
Bangalore,Yelahanka,Commercial,0.0,0.9999999999999999,0.5923908183205524,0.7731320644154118,0.10526315789473684,0.039955055325532826,0.8390342052313884,0.6036695496955807,Low,High,Few,Fast,1
Bangalore,Whitefield,Institutional,1.0,0.9636238653846155,0.4416428253334854,0.9568553868213687,0.2631578947368421,0.20959718033430053,0.6579476861167003,0.2595711347614355,High,High,Moderate,Medium,2
Bangalore,Indiranagar,Institutional,0.0,0.9999999999999999,0.28347587005010355,0.6125640340113252,0.05263157894736842,0.026917557299042882,0.551307847082495,0.7705048996536438,Low,High,Few,Fast,1
Bangalore,HSR Layout,Industrial,0.39443050150000003,0.6873689876923077,0.6471645872996011,0.5061953338085363,0.3157894736842105,0.0022151830461883543,0.9919517102615695,0.35868478987947217,Medium,High,Moderate,Fast,1
Bangalore,Indiranagar,Residential,0.0,0.07807139484615386,0.34476097643529396,0.9076196762495894,0.21052631578947367,0.07524507590353499,0.3943661971830986,0.4894504539790436,Low,Low,Moderate,Medium,0
Bangalore,BTM Layout,Institutional,0.3558766365,0.9999999999999999,0.6753639699431548,0.5881633777419553,0.10526315789473684,0.018130809515239113,0.7545271629778673,0.40844928801186403,Medium,High,Few,Fast,1
Bangalore,Whitefield,Residential,0.5404164754999999,0.7006801669230769,0.3528401099119516,0.28004415617497125,0.05263157894736842,0.014658555657040481,0.43863179074446684,0.23854965093245017,High,High,Few,Fast,1
Bangalore,Indiranagar,Commercial,1.0,0.4784480676153846,0.35037083635229915,0.7193725521236162,0.21052631578947367,0.02082473290043098,0.12474849094567404,0.5383396359571165,High,Medium,Moderate,Fast,2
Bangalore,Koramangala,Commercial,0.0,0.0,0.23160476540354732,0.724163445107893,0.42105263157894735,0.07992866372180707,0.7243460764587526,0.36623933817061943,Low,Low,Moderate,Medium,0
Bangalore,Malleshwaram,Institutional,0.0,0.30192132569230773,0.30973146189043094,0.902871380156232,0.2631578947368421,0.11450825887646723,0.9255533199195172,0.49011755686999453,Low,Medium,Moderate,Medium,0
Bangalore,Banashankari,Industrial,0.0,0.32065371138461535,0.34493586365559414,0.6301453947432084,0.05263157894736842,0.05133184704177074,0.06237424547283703,0.2814379981394737,Low,Medium,Few,Medium,0
Bangalore,Hebbal,Commercial,1.0,0.9999999999999999,0.6312141980519991,0.3285551279067711,0.42105263157894735,0.020675714390503253,0.9617706237424548,0.36694427977255356,High,High,Moderate,Fast,2
Bangalore,Banashankari,Residential,1.0,0.45468222999999997,0.17855211617389097,0.9713588670305404,0.3684210526315789,0.019684073305772487,0.46680080482897385,0.3615137868779615,High,Medium,Moderate,Fast,2
Bangalore,Jayanagar,Industrial,0.4323832325,0.2143708126153846,0.15014071333705636,0.4782797207496029,0.10526315789473684,0.006746141600707675,0.2193158953722334,0.4940211550087115,Medium,Medium,Few,Fast,0
Bangalore,Koramangala,Institutional,0.438187789,0.9999999999999999,0.18085669762639367,0.855908490490952,0.10526315789473684,0.2187733586622297,0.3299798792756539,0.4559542771439708,Medium,High,Few,Medium,1
Bangalore,HSR Layout,Commercial,0.5703006720000001,0.0,0.46978401772360334,0.9255882119508552,0.631578947368421,0.06018932354953685,0.3883299798792757,0.3799937459909541,High,Low,Many,Medium,2
Bangalore,Jayanagar,Institutional,0.0,0.26856207592307696,0.3663716772749498,0.8094506966757467,0.10526315789473684,0.001360454679592768,0.012072434607645878,0.34967609990642495,Low,Medium,Few,Fast,0
Bangalore,Jayanagar,Industrial,1.0,0.0,0.4184310058487096,0.7990405987544251,0.2631578947368421,0.0650839266219577,0.8672032193158954,0.4570622835895462,High,Low,Moderate,Medium,2
Bangalore,Banashankari,Industrial,0.15695722574999998,0.8820807307692308,0.7643443589583385,0.8774847798719552,0.3684210526315789,0.03259457936246425,0.2776659959758551,0.43868596964142054,Low,High,Moderate,Fast,1
Bangalore,Whitefield,Industrial,0.11233309949999998,0.9999999999999999,0.18990414716834492,0.7286125372479076,0.47368421052631576,0.34556884499823365,0.9215291750503019,0.42789927107209613,Low,High,Moderate,Slow,1
Bangalore,Yelahanka,Residential,0.29878769949999995,0.09888916530769232,0.4374502099276413,0.9461571188132736,0.3157894736842105,0.11462941694427001,0.688128772635815,0.7164794226561711,Low,Low,Moderate,Medium,0
Bangalore,HSR Layout,Industrial,0.0,0.9999999999999999,0.5649057073873804,0.9545549245206169,0.2631578947368421,0.00964190952623202,0.5754527162977867,0.49422834874872096,Low,High,Moderate,Fast,1
Bangalore,Jayanagar,Industrial,0.0,0.11201497530769233,0.45550521779776904,0.7611491974964342,0.15789473684210525,0.07891304127880525,0.8591549295774649,0.7093752427718436,Low,Low,Few,Medium,0
Bangalore,Yelahanka,Commercial,0.754654318,0.9999999999999999,0.11766286560559745,0.9683650103844685,0.0,0.03701273000564924,0.6036217303822938,0.3967852649745976,High,High,Few,Fast,1
Bangalore,Hebbal,Residential,0.0,0.9248222246153847,0.6022793153716702,0.8306201053941638,0.05263157894736842,0.010660210523224814,0.915492957746479,0.40009263042391646,Low,High,Few,Fast,1
Bangalore,Yelahanka,Residential,0.44315166399999995,0.9999999999999999,0.4556655178503236,0.6450435226897088,0.10526315789473684,0.07338466994690229,0.11066398390342054,0.3284332820408027,Medium,High,Few,Medium,1
Bangalore,HSR Layout,Institutional,0.0,0.0,0.1792866684561233,0.6891344606567616,0.3684210526315789,0.0451344061261104,0.3199195171026157,0.45502343130613493,Low,Low,Moderate,Fast,0
Bangalore,Malleshwaram,Industrial,0.11985669270000004,0.9999999999999999,0.6845800418978368,0.6731958702141397,0.15789473684210525,0.0015362625802006341,0.9959758551307848,0.3566194202670433,Low,High,Few,Fast,1
Bangalore,Whitefield,Commercial,0.005489143949999997,0.8439069630769231,0.10859909759341634,0.9204139821754327,0.05263157894736842,0.061845213576069785,0.2977867203219316,0.334276076328246,Low,High,Few,Medium,1
Bangalore,BTM Layout,Institutional,0.07966135829999998,0.1257579703076923,0.07353184436289341,0.6942339846178415,0.10526315789473684,0.05958463109795592,0.5754527162977867,0.10971387932135261,Low,Low,Few,Medium,0
Bangalore,HSR Layout,Industrial,0.70217299,0.9999999999999999,0.35424881162873345,0.8143584932054393,0.10526315789473684,0.007938572831146212,0.5150905432595574,0.6375306230665566,High,High,Few,Fast,1
Bangalore,Yelahanka,Residential,0.014428654699999988,0.10047621353846153,0.2898638492003262,0.3071703160874638,0.42105263157894735,0.022951680889776213,0.9255533199195172,0.3475874239461133,Low,Low,Moderate,Fast,0
Bangalore,Indiranagar,Industrial,0.37673264799999995,0.9999999999999999,0.27745199256341235,0.842712681020535,0.10526315789473684,0.050982937496210995,0.2776659959758551,0.6389616365270786,Medium,High,Few,Medium,1
Bangalore,Jayanagar,Industrial,0.23476984,0.0,0.5308121029543886,0.8201557480932569,0.05263157894736842,0.007615305101957279,0.7002012072434608,0.392592142586223,Low,Low,Few,Fast,0
Bangalore,Indiranagar,Commercial,0.5672494425,0.7817965384615384,0.4394731077270132,0.5561190546836696,0.10526315789473684,0.13336805302015625,0.6498993963782697,0.5087557810690629,High,High,Few,Medium,1
Bangalore,Whitefield,Commercial,1.0,0.44465259307692306,0.3968813296487341,0.8752635567530116,0.05263157894736842,0.001386853023062004,0.585513078470825,0.4193340910082208,High,Medium,Few,Fast,2
Bangalore,Koramangala,Commercial,0.7391789535,0.0,0.04524295499258855,0.7876597743318416,0.3684210526315789,0.005491557087760002,0.6720321931589538,0.472709565259221,High,Low,Moderate,Fast,2
Bangalore,Indiranagar,Institutional,0.0,0.05917833453846155,0.5874813307559116,0.8053247239460213,0.2631578947368421,0.006262124318400439,0.37424547283702214,0.24946551737237882,Low,Low,Moderate,Fast,0
Bangalore,Jayanagar,Commercial,0.0,0.0,0.40940207503042086,0.6414603781984719,0.10526315789473684,0.04244999339714993,0.647887323943662,0.5930781775014741,Low,Low,Few,Fast,0
Bangalore,Hebbal,Institutional,0.0,0.3327356743846154,0.4354500423580363,0.7606208785847653,0.15789473684210525,0.05682273393132803,0.3682092555331992,0.3501627898129055,Low,Medium,Few,Medium,0
Bangalore,Hebbal,Industrial,0.42804548900000006,0.12191084215384612,0.01745934171420903,0.3601332054182076,0.15789473684210525,0.028069380605001346,0.6156941649899397,0.5528313880959363,Medium,Low,Few,Fast,0
Bangalore,Jayanagar,Institutional,0.0,0.5478406541538462,0.7992690896108885,0.5276923835218396,0.2631578947368421,0.017939346890294125,0.8289738430583502,0.17864859399035765,Low,High,Moderate,Fast,1
Bangalore,Banashankari,Institutional,0.26442946700000003,0.11748978453846154,0.2643519947341153,0.960237220765122,0.0,0.11005205620531305,0.9416498993963783,0.28937573574321834,Low,Low,Few,Medium,0
Bangalore,Whitefield,Commercial,0.4313216300000001,0.1204303043076923,0.0629811257057402,0.5297164396543289,0.42105263157894735,0.003554478683590226,0.7746478873239437,0.46597989352919683,Medium,Low,Moderate,Fast,0
Bangalore,Banashankari,Commercial,0.05512390844999998,0.8918701715384615,0.7726111702155185,0.6444655989958434,0.21052631578947367,0.017288266612573933,0.5251509054325956,0.3820260028896359,Low,High,Moderate,Fast,1
Bangalore,Jayanagar,Residential,0.8552374695,0.0,0.1943296307417105,0.9037348638493381,0.3157894736842105,0.001992177971118378,0.8329979879275654,0.4793207464854821,High,Low,Moderate,Fast,2
Bangalore,Malleshwaram,Institutional,0.0,0.9999999999999999,0.6736154572116977,0.7633827801153645,0.0,0.0006912986027595575,0.6217303822937627,0.44023332417073163,Low,High,Few,Fast,1
Bangalore,Jayanagar,Industrial,0.0,0.9999999999999999,0.44998356507099224,0.8881663553213586,0.10526315789473684,0.023340718700113075,0.6901408450704226,0.6943081821631073,Low,High,Few,Fast,1
Bangalore,BTM Layout,Residential,0.7269855575,0.6938709076923076,0.4279503526303676,0.9713151686236459,0.3684210526315789,0.011173539749231867,0.8511066398390342,0.49241079575473395,High,High,Moderate,Fast,2
Bangalore,BTM Layout,Residential,0.26312767000000004,0.5380666462307693,0.251444359943683,0.7780860772416246,0.15789473684210525,0.016378359454655864,0.289738430583501,0.3398389507715629,Low,High,Few,Fast,1
Bangalore,Banashankari,Residential,0.624531992,0.9999999999999999,0.533513731418713,0.564348096433699,0.2631578947368421,0.11554897893842164,0.5231388329979879,0.34602385081036147,High,High,Moderate,Medium,1
Bangalore,Banashankari,Commercial,0.17796799935000002,0.0038249046923076735,0.23105000028261594,0.6830075135831944,0.3157894736842105,0.009112658559299922,0.002012072434607646,0.5964929391211636,Low,Low,Moderate,Fast,0
Bangalore,Whitefield,Commercial,0.0,0.0,0.12112230297329661,0.4329393973986726,0.3684210526315789,0.09806751024231108,0.6297786720321932,0.16803764832761847,Low,Low,Moderate,Medium,0
Bangalore,Hebbal,Commercial,1.0,0.05676349230769229,0.2753344538458748,0.8271842188176479,0.15789473684210525,0.06783720094385215,0.022132796780684107,0.4953665159629879,High,Low,Few,Medium,2
Bangalore,Koramangala,Industrial,0.954891173,0.9999999999999999,0.523557918788327,0.6519787967567146,0.15789473684210525,0.021008664762069057,0.5231388329979879,0.23272786766979936,High,High,Few,Fast,2
Bangalore,Malleshwaram,Institutional,0.639836615,0.0,0.35251539332625953,0.8191398859181163,0.3684210526315789,0.04501551919185147,0.7263581488933603,0.5816124447013947,High,Low,Moderate,Fast,2
Bangalore,Electronic City,Residential,0.0,0.5186199532307693,0.26909951417319916,0.2977603270108131,0.05263157894736842,0.03229754955783527,0.8913480885311872,0.33990914233621994,Low,High,Few,Fast,1
Bangalore,Hebbal,Commercial,0.4191206599999999,0.9999999999999999,0.2994377850182237,0.7068123211362797,0.3157894736842105,0.00698960111656656,0.3380281690140845,0.490198497177536,Medium,High,Moderate,Fast,1
Bangalore,Jayanagar,Institutional,0.08585748170000002,0.9999999999999999,0.7074555984458616,0.8894406679097069,0.15789473684210525,0.18039108654727204,0.29577464788732394,0.41351586406633023,Low,High,Few,Medium,1
Bangalore,Koramangala,Residential,0.0,0.41306582461538466,0.17010291980766676,0.9730147354963041,0.2631578947368421,0.04842539067656232,0.40040241448692154,0.1902479236135141,Low,Medium,Moderate,Fast,0
Bangalore,Whitefield,Institutional,1.0,0.0,0.44605577454043605,0.7430890277647682,0.47368421052631576,0.15354015190184966,0.7726358148893361,0.508087032389559,High,Low,Moderate,Medium,2
Bangalore,HSR Layout,Residential,0.0,0.9999999999999999,0.7033856173515032,0.8261119056494224,0.3157894736842105,0.11698386145456088,0.6257545271629779,0.29465099232952524,Low,High,Moderate,Medium,1
Bangalore,Yelahanka,Institutional,1.0,0.5490309673076923,0.5236937251374901,0.9196241708055015,0.10526315789473684,0.0041878686422094635,0.13883299798792756,0.5334152613021684,High,High,Few,Fast,2
Bangalore,Hebbal,Commercial,0.19295075959999997,0.0,0.04045626352038373,0.5590301409316357,0.5263157894736843,0.01200886756219742,0.6257545271629779,0.25056882689171633,Low,Low,Many,Fast,0
Bangalore,Hebbal,Institutional,0.0,0.0,0.13189715457691106,0.7817729068436343,0.0,0.008010631682793368,0.10663983903420524,0.44564015509163696,Low,Low,Few,Fast,0
Bangalore,Koramangala,Institutional,0.33550238450000003,0.9999999999999999,0.4172545692624888,0.8852913207631927,0.05263157894736842,0.12058156310876408,0.7927565392354126,0.4138092760524003,Medium,High,Few,Medium,1
Bangalore,Yelahanka,Residential,1.0,0.6971093161538462,0.3956012856111628,0.8922935120471367,0.0,0.13987643399123448,0.5191146881287727,0.31319785582051063,High,High,Few,Medium,2
Bangalore,Jayanagar,Institutional,0.7382058345,0.9999999999999999,0.13000763172368865,0.5637265323969705,0.42105263157894735,0.04243163179028722,0.7042253521126761,0.6240307831100853,High,High,Moderate,Fast,1
Bangalore,Hebbal,Industrial,0.9820953695000001,0.9999999999999999,0.12599320104877304,0.5862127551169807,0.05263157894736842,0.0055687177323666265,0.05432595573440645,0.4129433529351893,High,High,Few,Fast,2
Bangalore,Koramangala,Residential,0.5564282865,0.4985387208461539,0.7432008879798491,0.7986649198558777,0.47368421052631576,0.007423515251094262,0.7364185110663984,0.34156780178371543,High,Medium,Moderate,Fast,2
Bangalore,Indiranagar,Institutional,0.633915377,0.4066639817692308,0.8399357839101766,0.8445274421938711,0.21052631578947367,0.11199906937283247,0.7283702213279678,0.4545291785496645,High,Medium,Moderate,Medium,2
Bangalore,Banashankari,Industrial,1.0,0.27913003238461537,0.4681122793618071,0.7544381819024579,0.3157894736842105,0.21150875238562955,0.23943661971830987,0.179430822738466,High,Medium,Moderate,Medium,2
Bangalore,BTM Layout,Residential,0.0,0.13937093853846155,0.28745593837115685,0.7314930950559471,0.21052631578947367,0.011483712934203319,0.2655935613682093,0.7921139343238066,Low,Low,Moderate,Fast,0
Bangalore,Yelahanka,Commercial,0.2541632495,0.28478053069230774,0.6026701412126423,0.7031632343693502,0.0,0.0005520356461104214,0.7625754527162978,0.23744518199145498,Low,Medium,Few,Fast,0
Bangalore,Banashankari,Residential,0.0,0.9897599423076923,0.38791865174930984,0.7164876640507478,0.15789473684210525,0.021390178764366177,0.1790744466800805,0.4942055780347651,Low,High,Few,Fast,1
Bangalore,Jayanagar,Residential,1.0,0.5547006983076923,0.27506267947912855,0.8494332875048713,0.15789473684210525,0.0015427696654920081,0.03018108651911469,0.41726718693630444,High,High,Few,Fast,2
Bangalore,Indiranagar,Institutional,1.0,0.9999999999999999,0.44019620580793567,0.8987742292940986,0.42105263157894735,0.11910705870413488,0.5754527162977867,0.5927768404539472,High,High,Moderate,Medium,2
Bangalore,Hebbal,Industrial,0.0,0.2968250183846154,0.2335006260839504,0.7947635219145321,0.631578947368421,0.0377360122105343,0.5694164989939638,0.4355821836575161,Low,Medium,Many,Fast,0
Bangalore,Malleshwaram,Residential,0.6670486725000001,0.5647489452307692,0.1998041509348765,0.7596833541412734,0.0,0.06091228221509398,0.7847082494969819,0.3075986134642887,High,High,Few,Medium,2
Bangalore,Yelahanka,Residential,1.0,0.6136865074615384,0.32113828985196935,0.7917911500533008,0.15789473684210525,0.028843804173085436,0.4607645875251509,0.11635047299053565,High,High,Few,Fast,2
Bangalore,Banashankari,Residential,0.0,0.5351893313076923,0.3566110330618824,0.7764834023524946,0.736842105263158,0.022645898821697555,0.27364185110663986,0.1285610429629,Low,High,Many,Fast,1
Bangalore,Whitefield,Institutional,0.37940218800000003,0.7790698561538462,0.05904006484860871,0.8408561201827174,0.10526315789473684,0.013034184632725335,0.5915492957746479,0.3703620686020189,Medium,High,Few,Fast,1
Bangalore,Banashankari,Residential,1.0,0.05466578438461536,0.48112136002304395,0.5382693759330234,0.21052631578947367,0.09453190987029325,0.454728370221328,0.6225557115638498,High,Low,Moderate,Medium,2
Bangalore,Electronic City,Industrial,0.0,0.3986043053076923,0.16155516272051662,0.5708232113519496,0.21052631578947367,0.07260375393540905,0.8571428571428572,0.14548842379866095,Low,Medium,Moderate,Medium,0
Bangalore,Malleshwaram,Institutional,0.6465578425,0.0,0.32226068517406853,0.04936145576289999,0.0,0.023999612981709703,0.052313883299798795,0.6976677044956595,High,Low,Few,Fast,2
Bangalore,Electronic City,Commercial,0.014671223550000001,0.21949133653846153,0.4730853169943947,0.48332719030661275,0.3157894736842105,0.020561942338837513,0.6659959758551308,0.5781173963228193,Low,Medium,Moderate,Fast,0
Bangalore,Electronic City,Commercial,1.0,0.3606004682307692,0.7445156225844326,0.892765176498665,0.42105263157894735,5.566006297574866e-05,0.23340040241448692,0.19620293922983345,High,Medium,Moderate,Fast,2
Bangalore,Yelahanka,Institutional,1.0,0.6586134084615385,0.12755211248309972,0.8495039635782631,0.42105263157894735,0.0032965437044680246,0.17706237424547283,0.2375261981595626,High,High,Moderate,Fast,2
Bangalore,Whitefield,Industrial,1.0,0.9999999999999999,0.26377175314584683,0.3653387750723207,0.10526315789473684,0.05739396381635106,0.21327967806841047,0.2533241269025555,High,High,Few,Medium,2
Bangalore,Indiranagar,Institutional,0.23214605390000004,0.5522459417692307,0.29212317974957663,0.8518368462588739,0.47368421052631576,0.04065595971944448,0.4426559356136821,0.45461257625032764,Low,High,Moderate,Fast,1
Bangalore,Electronic City,Institutional,1.0,0.8930714046153846,0.45105250491129606,0.6013948176342634,0.10526315789473684,0.03126022678569025,0.4466800804828974,0.3988690217582241,High,High,Few,Fast,2
Bangalore,Malleshwaram,Institutional,1.0,0.3890449914615385,0.5526201903070878,0.9154388647744587,0.42105263157894735,0.11886170881829697,0.24346076458752516,0.3930029248861339,High,Medium,Moderate,Medium,2
Bangalore,Banashankari,Institutional,0.03825539115000004,0.61954325,0.41303944406108084,0.8179154949132066,0.15789473684210525,0.039279459835471375,0.7665995975855131,0.32855684883635483,Low,High,Few,Fast,1
Bangalore,Jayanagar,Residential,1.0,0.0,0.45125076215819654,0.9029400296977528,0.21052631578947367,0.026201367765184808,0.7102615694164991,0.4356242475417416,High,Low,Moderate,Fast,2
Bangalore,Yelahanka,Commercial,0.0,0.07196517223076923,0.0030998445651341123,0.8484676012773569,0.05263157894736842,0.009004090062421297,0.06438631790744467,0.5389476256230497,Low,Low,Few,Fast,0
Bangalore,Malleshwaram,Industrial,0.43025648000000005,0.19168212361538461,0.12858913700175242,0.7214916690361358,0.5263157894736843,0.11542134590493047,0.18108651911468812,0.387582225813286,Medium,Low,Many,Medium,0
Bangalore,BTM Layout,Residential,0.0,0.33814908969230767,0.24118885044727112,0.828107890616649,0.0,0.04945110018236948,0.3682092555331992,0.30377561631466526,Low,Medium,Few,Fast,0
Bangalore,Koramangala,Commercial,0.0,0.0,0.28921048134718574,0.7407262812222962,0.05263157894736842,0.004899445117494364,0.7545271629778673,0.5632478350444999,Low,Low,Few,Fast,0
Bangalore,Banashankari,Institutional,0.0,0.0,0.16699197191045745,0.6453427208123538,0.05263157894736842,0.06230726745296894,0.517102615694165,0.3729761772972483,Low,Low,Few,Medium,0
Bangalore,Whitefield,Commercial,0.6437584625,0.09545327238461537,0.12082166835541423,0.7962869146204579,0.2631578947368421,0.030235797914722404,0.7987927565392354,0.49423352696148554,High,Low,Moderate,Fast,2
Bangalore,Electronic City,Commercial,0.06149450980000004,0.9999999999999999,0.3551020770443218,0.5494070036549592,0.15789473684210525,0.11099671940052913,0.024144869215291753,0.392019811776808,Low,High,Few,Medium,1
Bangalore,Jayanagar,Residential,0.717602328,0.15576157584615385,0.2556574175897977,0.5454708070164555,0.42105263157894735,0.1955759673619828,0.04627766599597586,0.5778200878194527,High,Low,Moderate,Medium,2
Bangalore,Electronic City,Residential,0.0,0.35219946353846154,0.2901863880761403,0.801100243036247,0.2631578947368421,0.05338754724422029,0.6519114688128773,0.6010582527648647,Low,Medium,Moderate,Medium,0
Bangalore,Whitefield,Industrial,0.03407028605000001,0.014059654153846135,0.025858737455240297,0.7476807878456815,0.2631578947368421,0.08212701337960313,0.06639839034205232,0.5955792097351623,Low,Low,Moderate,Medium,0
Bangalore,Malleshwaram,Institutional,0.33156763599999994,0.572008250076923,0.29541631720330963,0.8418867722870047,0.21052631578947367,0.00292038375043234,0.4949698189134809,0.3211489090077089,Medium,High,Moderate,Fast,1
Bangalore,BTM Layout,Institutional,0.923073,0.09957955992307693,0.04622797491911831,0.7008439035664071,0.10526315789473684,0.047012348206854127,0.688128772635815,0.3195430201645212,High,Low,Few,Fast,2
Bangalore,Koramangala,Institutional,0.03787220530000002,0.0245559219230769,0.2779208906226148,0.07675392611205203,0.05263157894736842,0.08937745956803794,0.03621730382293763,0.5446874602817877,Low,Low,Few,Medium,0
Bangalore,Yelahanka,Commercial,0.48740681499999994,0.40527245330769235,0.2407810544235356,0.9550253023315185,0.631578947368421,0.038384028782611684,0.05835010060362174,0.3975579940605774,Medium,Medium,Many,Fast,2
Bangalore,BTM Layout,Commercial,1.0,0.0,0.19981836162651018,0.9539906031156595,0.21052631578947367,0.05223161542014351,0.09657947686116701,0.40232088449463677,High,Low,Moderate,Medium,2
Bangalore,Banashankari,Institutional,0.46756738200000003,0.0,0.08493915634192671,0.6872772715612663,0.3684210526315789,0.17117897008513247,0.8571428571428572,0.2987205356918306,Medium,Low,Moderate,Medium,0
Bangalore,Malleshwaram,Industrial,0.0,0.03636018223076923,0.645972777959646,0.8508433003503613,0.21052631578947367,0.011391710898681864,0.8028169014084507,0.628684113199459,Low,Low,Moderate,Fast,0
Bangalore,Koramangala,Commercial,0.0,0.0,0.30035838101711004,0.5255543835303843,0.10526315789473684,0.0052284906438518075,0.36016096579476864,0.5708347095330658,Low,Low,Few,Fast,0
Bangalore,HSR Layout,Industrial,1.0,0.0,0.18956765792081254,0.9806400340083026,0.15789473684210525,0.07142515843290737,0.7424547283702214,0.3890274727732477,High,Low,Few,Medium,2
Bangalore,BTM Layout,Commercial,0.0,0.16445434107692308,0.3362435847535265,0.6722762823329895,0.0,0.11649320153387946,0.7464788732394366,0.30648529646548206,Low,Low,Few,Medium,0
Bangalore,Electronic City,Residential,1.0,0.9999999999999999,0.09013683964618063,0.9449397117694855,0.05263157894736842,0.13195380302054155,0.9798792756539236,0.2995439097809724,High,High,Few,Medium,2
Bangalore,Hebbal,Residential,0.3145727905,0.4990351866153846,0.3460597197450186,0.6147463679557249,0.21052631578947367,0.060869991101029364,0.45271629778672035,0.4285758654714975,Medium,Medium,Moderate,Medium,1
Bangalore,Banashankari,Institutional,1.0,0.3990839238461539,0.11557189514862519,0.7870146038651451,0.5789473684210527,0.1218878163165523,0.869215291750503,0.46833000369109473,High,Medium,Many,Medium,2
Bangalore,Yelahanka,Residential,0.9525293925,0.11339712076923075,0.022661998466705795,0.7865163169337879,0.15789473684210525,0.07386074807530016,0.7927565392354126,0.2724548821776149,High,Low,Few,Medium,2
Bangalore,Banashankari,Commercial,1.0,0.9999999999999999,0.08735587616196903,0.9011939910711313,0.10526315789473684,0.004612702421692427,0.15492957746478872,0.2124861746078266,High,High,Few,Fast,2
Bangalore,Koramangala,Commercial,0.07390896265000002,0.2352792512307692,0.6042491441680452,0.9802275308525086,0.3157894736842105,0.09159765249616575,0.9959758551307848,0.4201738041273559,Low,Medium,Moderate,Medium,0
Bangalore,HSR Layout,Residential,0.8431439445,0.0,0.03868413518387018,0.8959546251139738,0.10526315789473684,0.010159411987178235,0.8651911468812877,0.5432643220198452,High,Low,Few,Fast,2
Bangalore,Jayanagar,Residential,0.13553675194999998,0.5845338278461538,0.08761442103810743,0.8475053663369918,0.05263157894736842,0.01404892835383803,0.41448692152917505,0.4192609616106435,Low,High,Few,Fast,1
Bangalore,BTM Layout,Residential,0.2402654782,0.0,0.019957844161504104,0.9601124332660995,0.15789473684210525,0.027177279348993458,0.06841046277665996,0.36858265098745485,Low,Low,Few,Fast,0
Bangalore,Indiranagar,Institutional,0.4906496805,0.1718929056923077,0.27548764311365176,0.37484190905891424,0.3157894736842105,0.020019344960448077,0.5010060362173039,0.23049814731688417,Medium,Low,Moderate,Fast,2
Bangalore,Jayanagar,Residential,1.0,0.39083233053846156,0.07898776814903308,0.6982252430857018,0.10526315789473684,0.020606626303621714,0.14084507042253522,0.3082736401622844,High,Medium,Few,Fast,2
Bangalore,Banashankari,Commercial,1.0,0.9999999999999999,0.020496574600924126,0.9404279435162759,0.2631578947368421,0.009510697037618199,0.8289738430583502,0.5454203758986825,High,High,Moderate,Fast,2
Bangalore,Banashankari,Residential,0.846647833,0.36947917284615384,0.6829282692733345,0.5175042782401249,0.10526315789473684,0.018349101008721974,0.7303822937625755,0.21117900049522553,High,Medium,Few,Fast,2
Bangalore,Whitefield,Institutional,0.15566314520000002,0.7781003938461539,0.7466275669244614,0.7238663600058017,0.05263157894736842,0.0009850406257237015,0.6217303822937627,0.6856495452686854,Low,High,Few,Fast,1
Bangalore,Koramangala,Institutional,0.16030218185000006,0.9999999999999999,0.49506741058078335,0.6649896421621363,0.3157894736842105,0.035509868991626684,0.943661971830986,0.4210231846862255,Low,High,Moderate,Fast,1
